Address,Municipality,VVs,Plazas,Brands,Confidence,Website,Phone,Email,Map Link,Notes
"Calle Secretario Artiles 107","Las Palmas De Gran Canaria",32,108,"canteras urban beach, artiles, retama ático, marinés, seabliss las canteras",none,,,,https://www.google.com/maps?q=28.14218147446617,-15.43220716928623,"Brand detected: canteras urban beach; Google API not configured - manual search needed; No results - try manual search; Try: Google ""canteras urban beach Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Prudencio Morales 10","Las Palmas De Gran Canaria",29,112,"canteras vista playa, elisa perez",none,,,,https://www.google.com/maps?q=28.148827793103443,-15.431315827586197,"Brand detected: canteras vista playa; Google API not configured - manual search needed; No results - try manual search; Try: Google ""canteras vista playa Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Swing S/N","San Bartolome De Tirajana",28,166,"kaiman",none,,,,https://www.google.com/maps?q=27.782155406618994,-15.648118248367604,"Brand detected: kaiman; Google API not configured - manual search needed; No results - try manual search; Try: Google ""kaiman Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Las Dalias 1","San Bartolome De Tirajana",24,84,"las flores",none,,,,https://www.google.com/maps?q=27.767763000000006,-15.546077999999998,"Brand detected: las flores; Google API not configured - manual search needed; No results - try manual search; Try: Google ""las flores Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Marruecos 2","San Bartolome De Tirajana",23,71,"las dunas seafront, los juncos, las dunas seaview, los juncos playa, las dunas",none,,,,https://www.google.com/maps?q=27.75795434585573,-15.56910009356552,"Brand detected: las dunas seafront; Google API not configured - manual search needed; No results - try manual search; Try: Google ""las dunas seafront Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Torres Quevedo 29","Las Palmas De Gran Canaria",23,67,"chez abel, chezabel",none,,,,https://www.google.com/maps?q=28.140128,-15.434087,"Brand detected: chez abel; Google API not configured - manual search needed; No results - try manual search; Try: Google ""chez abel Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Secretario Padilla 6","Las Palmas De Gran Canaria",23,87,"livi beach, secretario padilla",none,,,,https://www.google.com/maps?q=28.134559181818187,-15.439450999999998,"Brand detected: livi beach; Google API not configured - manual search needed; No results - try manual search; Try: Google ""livi beach Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Avenida Touroperador Kuoni 15","San Bartolome De Tirajana",23,88,"maspalomas lago, los melocotones",none,,,,https://www.google.com/maps?q=27.759300333333332,-15.590183333333334,"Brand detected: maspalomas lago; Google API not configured - manual search needed; No results - try manual search; Try: Google ""maspalomas lago Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Albareda  54","Las Palmas De Gran Canaria",22,147,"poem suites",none,,,,https://www.google.com/maps?q=28.14636936106357,-15.42970641069763,"Brand detected: poem suites; Google API not configured - manual search needed; No results - try manual search; Try: Google ""poem suites Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Einstein 17","San Bartolome De Tirajana",22,76,"blue sky rentals",none,,,,https://www.google.com/maps?q=27.761563190476192,-15.601076285714282,"Brand detected: blue sky rentals; Google API not configured - manual search needed; No results - try manual search; Try: Google ""blue sky rentals Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle La Lajilla 2","Mogan",21,57,"charles moe s.l.u, isipau, lajilla, arguineguin",none,,,,https://www.google.com/maps?q=27.76167600000001,-15.684105999999993,"Brand detected: charles moe s.l.u; Google API not configured - manual search needed; No results - try manual search; Try: Google ""charles moe s.l.u Gran Canaria""; Try: administrador de fincas Mogan"
"Avenida De Tirajana  15    219","San Bartolome De Tirajana",21,63,"las camelias, apartamentos las camelias",none,,,,https://www.google.com/maps?q=27.755853339705112,-15.578960917703013,"Brand detected: las camelias; Google API not configured - manual search needed; No results - try manual search; Try: Google ""las camelias Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Plan Parcial El Pajar, Parcela 3 3","San Bartolome De Tirajana",21,84,"resort cordial santa",none,,,,https://www.google.com/maps?q=27.75494700000001,-15.675577999999994,"Brand detected: resort cordial santa; Google API not configured - manual search needed; No results - try manual search; Try: Google ""resort cordial santa Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Los Jazmines 19","San Bartolome De Tirajana",20,71,"colina, luis perdomo, solarena",none,,,,https://www.google.com/maps?q=27.770839540083298,-15.53640782192805,"Brand detected: colina; Google API not configured - manual search needed; No results - try manual search; Try: Google ""colina Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Las Margaritas 9","San Bartolome De Tirajana",20,75,"bello horizonte, galea",none,,,,https://www.google.com/maps?q=27.76957464705882,-15.55067552941177,"Brand detected: bello horizonte; Google API not configured - manual search needed; No results - try manual search; Try: Google ""bello horizonte Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Luis Morote 52","Las Palmas De Gran Canaria",19,63,"canteras, apto. luis morote",none,,,,https://www.google.com/maps?q=28.14128872222222,-15.433461166666667,"Brand detected: canteras; Google API not configured - manual search needed; No results - try manual search; Try: Google ""canteras Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Petrel 4","Mogan",19,64,"",none,,,,https://www.google.com/maps?q=27.800405375,-15.733941000000005,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Avenida Touroperador Neckermann 3    22","San Bartolome De Tirajana",19,56,"playmar",none,,,,https://www.google.com/maps?q=27.757830063284825,-15.585898917895605,"Brand detected: playmar; Google API not configured - manual search needed; No results - try manual search; Try: Google ""playmar Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Green 8","San Bartolome De Tirajana",19,87,"vista golf",none,,,,https://www.google.com/maps?q=27.7873674,-15.65211986666667,"Brand detected: vista golf; Google API not configured - manual search needed; No results - try manual search; Try: Google ""vista golf Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Escocia 1","Mogan",19,116,"",none,,,,https://www.google.com/maps?q=27.799285956204493,-15.716732061873358,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Calle Sargento Llagas 29","Las Palmas De Gran Canaria",19,68,"apartamentos avatar las",none,,,,https://www.google.com/maps?q=28.14046978947368,-15.435063526315792,"Brand detected: apartamentos avatar las; Google API not configured - manual search needed; No results - try manual search; Try: Google ""apartamentos avatar las Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Avenida De Los Cardones 1    203","Mogan",19,59,"canaima",none,,,,https://www.google.com/maps?q=27.793079694763072,-15.710170905332937,"Brand detected: canaima; Google API not configured - manual search needed; No results - try manual search; Try: Google ""canaima Gran Canaria""; Try: administrador de fincas Mogan"
"Leon Y Castillo 334","Las Palmas De Gran Canaria",18,70,"sholeo lodges santa",none,,,,https://www.google.com/maps?q=28.13525340962931,-15.429194456997376,"Brand detected: sholeo lodges santa; Google API not configured - manual search needed; No results - try manual search; Try: Google ""sholeo lodges santa Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Timanfaya 40","Mogan",18,62,"v&v amadores",none,,,,https://www.google.com/maps?q=27.793073058823527,-15.713744,"Brand detected: v&v amadores; Google API not configured - manual search needed; No results - try manual search; Try: Google ""v&v amadores Gran Canaria""; Try: administrador de fincas Mogan"
"Paseo De Las Canteras 47","Las Palmas De Gran Canaria",18,64,"vicente puig belen",none,,,,https://www.google.com/maps?q=28.138851682821855,-15.436228401589918,"Brand detected: vicente puig belen; Google API not configured - manual search needed; No results - try manual search; Try: Google ""vicente puig belen Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Avenida Touroperador Vingresor 24","San Bartolome De Tirajana",18,63,"los tunos",none,,,,https://www.google.com/maps?q=27.75800666666667,-15.593676999999998,"Brand detected: los tunos; Google API not configured - manual search needed; No results - try manual search; Try: Google ""los tunos Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Portugal 70","Las Palmas De Gran Canaria",18,58,"apto. playa las, portugal",none,,,,https://www.google.com/maps?q=28.136014493382874,-15.43911132738115,"Brand detected: apto. playa las; Google API not configured - manual search needed; No results - try manual search; Try: Google ""apto. playa las Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Doctor Grau Bassas  18","Las Palmas De Gran Canaria",18,74,"royal beach, edificio gaviota, luisa karen olaizola",none,,,,https://www.google.com/maps?q=28.13854627447143,-15.435557279642588,"Brand detected: royal beach; Google API not configured - manual search needed; No results - try manual search; Try: Google ""royal beach Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Avenida Touroperador Neckermann 3","San Bartolome De Tirajana",17,51,"",none,,,,https://www.google.com/maps?q=27.757731230769235,-15.586052230769234,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas San Bartolome De Tirajana"
"Avenida Tirajana 6","San Bartolome De Tirajana",17,53,"las camelias, insuisla s.l",none,,,,https://www.google.com/maps?q=27.756041230769235,-15.578225769230771,"Brand detected: las camelias; Google API not configured - manual search needed; No results - try manual search; Try: Google ""las camelias Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Avenida Gran Canaria 47","San Bartolome De Tirajana",17,66,"ard cool playa",none,,,,https://www.google.com/maps?q=27.761558466666663,-15.580264333333332,"Brand detected: ard cool playa; Google API not configured - manual search needed; No results - try manual search; Try: Google ""ard cool playa Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Valencia 8","Mogan",17,86,"",none,,,,https://www.google.com/maps?q=27.792608243625374,-15.701805109929323,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Calle Tomas Morales 18","Mogan",17,55,"",none,,,,https://www.google.com/maps?q=27.759755683881846,-15.68183220250487,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Puccini 006","Las Palmas De Gran Canaria",16,93,"puccini oasis v.v, puccini oasis v.v.",none,,,,https://www.google.com/maps?q=28.128039,-15.431890000000003,"Brand detected: puccini oasis v.v; Google API not configured - manual search needed; No results - try manual search; Try: Google ""puccini oasis v.v Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Pascal 1","Las Palmas De Gran Canaria",16,58,"valentina, valentina beach",none,,,,https://www.google.com/maps?q=28.138015,-15.43534,"Brand detected: valentina; Google API not configured - manual search needed; No results - try manual search; Try: Google ""valentina Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Las Tabaibas 4","San Bartolome De Tirajana",16,60,"apart. isabel maria, firstline las burras",none,,,,https://www.google.com/maps?q=27.767358624999996,-15.551691624999998,"Brand detected: apart. isabel maria; Google API not configured - manual search needed; No results - try manual search; Try: Google ""apart. isabel maria Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Bernardo De La Torre 13","Las Palmas De Gran Canaria",15,48,"bernardo torre",none,,,,https://www.google.com/maps?q=28.137511007683447,-15.434540309807128,"Brand detected: bernardo torre; Google API not configured - manual search needed; No results - try manual search; Try: Google ""bernardo torre Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Mar Caspio 2","San Bartolome De Tirajana",15,69,"",none,,,,https://www.google.com/maps?q=27.74706108563453,-15.60968892392221,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Prudencio Morales 29","Las Palmas De Gran Canaria",15,49,"",none,,,,https://www.google.com/maps?q=28.14892650000001,-15.431225428571427,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Goya 12","Mogan",14,62,"calle goya",none,,,,https://www.google.com/maps?q=27.77393803444212,-15.697818960697346,"Brand detected: calle goya; Google API not configured - manual search needed; No results - try manual search; Try: Google ""calle goya Gran Canaria""; Try: administrador de fincas Mogan"
"Calle Albaicin 15","Mogan",14,46,"",none,,,,https://www.google.com/maps?q=27.81597416967916,-15.749857880830938,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Avenida Roque Del Este 20","Mogan",14,49,"",none,,,,https://www.google.com/maps?q=27.786728288872176,-15.707326165861442,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Calle Hamburgo 4","San Bartolome De Tirajana",14,62,"los balandros, samoa",none,,,,https://www.google.com/maps?q=27.765266477102855,-15.555859613924214,"Brand detected: los balandros; Google API not configured - manual search needed; No results - try manual search; Try: Google ""los balandros Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Avenida De Alemania 25","San Bartolome De Tirajana",14,67,"verde, las palmas",none,,,,https://www.google.com/maps?q=27.74959896424059,-15.573752030754862,"Brand detected: verde; Google API not configured - manual search needed; No results - try manual search; Try: Google ""verde Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Sagasta 94","Las Palmas De Gran Canaria",13,46,"",none,,,,https://www.google.com/maps?q=2371.3840646666667,-15.430364499999996,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Las Palmas De Gran Canaria"
"Lanzarote 5-7","Las Palmas De Gran Canaria",13,32,"",none,,,,https://www.google.com/maps?q=28.145342000000003,-15.430414000000004,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Las Palmas De Gran Canaria"
"Avenida De Mogan 15","Mogan",13,38,"",none,,,,https://www.google.com/maps?q=27.786704500000006,-15.714716899999999,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Calle Los Pinos 3","San Bartolome De Tirajana",13,50,"nueva europa",none,,,,https://www.google.com/maps?q=27.774887805222132,-15.531132453363412,"Brand detected: nueva europa; Google API not configured - manual search needed; No results - try manual search; Try: Google ""nueva europa Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Av De Gran Canaria  32","San Bartolome De Tirajana",13,51,"",none,,,,https://www.google.com/maps?q=27.763182769230767,-15.57748038461538,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Sagasta 7","Las Palmas De Gran Canaria",13,44,"maresía",none,,,,https://www.google.com/maps?q=28.145310875,-15.430762125,"Brand detected: maresía; Google API not configured - manual search needed; No results - try manual search; Try: Google ""maresía Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Avenida Alféreces Provisionales  23","San Bartolome De Tirajana",13,41,"apartamentos playa del, teror, playa del inglés",none,,,,https://www.google.com/maps?q=27.758601769230776,-15.574086538461538,"Brand detected: apartamentos playa del; Google API not configured - manual search needed; No results - try manual search; Try: Google ""apartamentos playa del Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Las Adelfas 14","San Bartolome De Tirajana",13,45,"drago, apartamentos pinamar22",none,,,,https://www.google.com/maps?q=27.768869142857145,-15.543914428571426,"Brand detected: drago; Google API not configured - manual search needed; No results - try manual search; Try: Google ""drago Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Luis Velasco 72","Aguimes",13,45,"las afortunadas",none,,,,https://www.google.com/maps?q=27.85948976923077,-15.396591076923075,"Brand detected: las afortunadas; Google API not configured - manual search needed; No results - try manual search; Try: Google ""las afortunadas Gran Canaria""; Try: administrador de fincas Aguimes"
"Av Gran Canaria  32","San Bartolome De Tirajana",13,59,"",none,,,,https://www.google.com/maps?q=27.763186769230767,-15.57730146153846,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Tauro 2","San Bartolome De Tirajana",13,40,"",none,,,,https://www.google.com/maps?q=27.76336466666667,-15.589441999999996,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas San Bartolome De Tirajana"
"Juan Rejón  87","Las Palmas De Gran Canaria",13,150,"",none,,,,https://www.google.com/maps?q=28.1492247151338,-15.425821204370981,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Guacimara 36","Mogan",13,62,"peak arguineguin, vista pura",none,,,,https://www.google.com/maps?q=27.76957366666667,-15.681124500000001,"Brand detected: peak arguineguin; Google API not configured - manual search needed; No results - try manual search; Try: Google ""peak arguineguin Gran Canaria""; Try: administrador de fincas Mogan"
"Calle Nayra 2","Mogan",13,83,"nayra",none,,,,https://www.google.com/maps?q=27.768462531652155,-15.68388245352007,"Brand detected: nayra; Google API not configured - manual search needed; No results - try manual search; Try: Google ""nayra Gran Canaria""; Try: administrador de fincas Mogan"
"C/ Daoiz 26","Las Palmas De Gran Canaria",13,42,"royal suites, royal suties",none,,,,,"Brand detected: royal suites; Google API not configured - manual search needed; No results - try manual search; Try: Google ""royal suites Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Nayra  9 B   3b","Mogan",13,73,"utleie",none,,,,https://www.google.com/maps?q=27.767988183662247,-15.682615626243486,"Brand detected: utleie; Google API not configured - manual search needed; No results - try manual search; Try: Google ""utleie Gran Canaria""; Try: administrador de fincas Mogan"
"Padre Cueto 8","Las Palmas De Gran Canaria",12,42,"vivente canarias getaway",none,,,,https://www.google.com/maps?q=28.142896166666663,-15.431133,"Brand detected: vivente canarias getaway; Google API not configured - manual search needed; No results - try manual search; Try: Google ""vivente canarias getaway Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Pedro Del Castillo Westerling 4","Las Palmas De Gran Canaria",12,26,"apartamentos arucas. apto",none,,,,https://www.google.com/maps?q=28.143436688825584,-15.430954016643774,"Brand detected: apartamentos arucas. apto; Google API not configured - manual search needed; No results - try manual search; Try: Google ""apartamentos arucas. apto Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Juan Juana 019 Puerta 5","Mogan",12,38,"carlosana",none,,,,https://www.google.com/maps?q=27.757838999999993,-15.680138,"Brand detected: carlosana; Google API not configured - manual search needed; No results - try manual search; Try: Google ""carlosana Gran Canaria""; Try: administrador de fincas Mogan"
"Avenida De Italia  20    183","San Bartolome De Tirajana",12,49,"las olas",none,,,,https://www.google.com/maps?q=27.761051998436532,-15.56714194498285,"Brand detected: las olas; Google API not configured - manual search needed; No results - try manual search; Try: Google ""las olas Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Avenida Los Guayres 12","Mogan",12,39,"apartamentos granada",none,,,,https://www.google.com/maps?q=27.770359583333335,-15.686726250000001,"Brand detected: apartamentos granada; Google API not configured - manual search needed; No results - try manual search; Try: Google ""apartamentos granada Gran Canaria""; Try: administrador de fincas Mogan"
"C/ Thomas Alva Edison 40","Las Palmas De Gran Canaria",12,45,"royal flats",none,,,,https://www.google.com/maps?q=28.135733,-15.436445999999998,"Brand detected: royal flats; Google API not configured - manual search needed; No results - try manual search; Try: Google ""royal flats Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Avenida De Bonn 23","San Bartolome De Tirajana",12,40,"playa del ingles",none,,,,https://www.google.com/maps?q=27.75501075,-15.577525833333333,"Brand detected: playa del ingles; Google API not configured - manual search needed; No results - try manual search; Try: Google ""playa del ingles Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Peru 9","Las Palmas De Gran Canaria",12,44,"gloriamar las canteras",none,,,,https://www.google.com/maps?q=28.131611000000003,-15.443488,"Brand detected: gloriamar las canteras; Google API not configured - manual search needed; No results - try manual search; Try: Google ""gloriamar las canteras Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Las Pitas 6","San Bartolome De Tirajana",12,46,"rocas rojas",none,,,,https://www.google.com/maps?q=27.773355012660872,-15.5441060012337,"Brand detected: rocas rojas; Google API not configured - manual search needed; No results - try manual search; Try: Google ""rocas rojas Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Peatonal Kuoni S/N","San Bartolome De Tirajana",12,48,"mar bianco",none,,,,https://www.google.com/maps?q=27.759897000000006,-15.588689999999994,"Brand detected: mar bianco; Google API not configured - manual search needed; No results - try manual search; Try: Google ""mar bianco Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Avenida Del Oasis 17","San Bartolome De Tirajana",11,56,"maypa",none,,,,https://www.google.com/maps?q=27.73731922222223,-15.594830888888888,"Brand detected: maypa; Google API not configured - manual search needed; No results - try manual search; Try: Google ""maypa Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Avenida Touroperador Kuoni 27    59","San Bartolome De Tirajana",11,53,"",none,,,,https://www.google.com/maps?q=27.7592717449274,-15.591362841682354,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Secretario Padilla 105","Las Palmas De Gran Canaria",11,59,"canteras suites, surf canarias",none,,,,https://www.google.com/maps?q=28.132843400000002,-15.441392400000002,"Brand detected: canteras suites; Google API not configured - manual search needed; No results - try manual search; Try: Google ""canteras suites Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Tenerife 22","Las Palmas De Gran Canaria",11,23,"sea and sand",none,,,,https://www.google.com/maps?q=28.147862363636364,-15.430297000000001,"Brand detected: sea and sand; Google API not configured - manual search needed; No results - try manual search; Try: Google ""sea and sand Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Nicolas Estevanez 65","Las Palmas De Gran Canaria",11,54,"",none,,,,https://www.google.com/maps?q=28.139299444444447,-15.435209555555552,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Las Palmas De Gran Canaria"
"Bergantín S/N Urb. Los Cabosos, Puerta 3","San Bartolome De Tirajana",11,50,"los cabosos",none,,,,https://www.google.com/maps?q=27.74805,-15.624007000000004,"Brand detected: los cabosos; Google API not configured - manual search needed; No results - try manual search; Try: Google ""los cabosos Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Bernardo De La Torre 86","Las Palmas De Gran Canaria",11,38,"",none,,,,https://www.google.com/maps?q=28.139204333333332,-15.434553333333334,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Aguasmarinas  3","Mogan",11,40,"montemarina, aquamar",none,,,,https://www.google.com/maps?q=27.773439081372132,-15.692966952147668,"Brand detected: montemarina; Google API not configured - manual search needed; No results - try manual search; Try: Google ""montemarina Gran Canaria""; Try: administrador de fincas Mogan"
"Avda De Tirajana 11","San Bartolome De Tirajana",11,30,"aloe",none,,,,https://www.google.com/maps?q=27.754906181818182,-15.578332363636365,"Brand detected: aloe; Google API not configured - manual search needed; No results - try manual search; Try: Google ""aloe Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Mar Caspio 2 7","San Bartolome De Tirajana",11,51,"bahia meloneras, meloneras",none,,,,https://www.google.com/maps?q=27.747369108769544,-15.609753211364687,"Brand detected: bahia meloneras; Google API not configured - manual search needed; No results - try manual search; Try: Google ""bahia meloneras Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
